,par_id,art_id,keyword,country,text,label,orig_label,label_class,len_text,unbalanced_power,shallow_solution,presupposition,authority_voice,metaphor,compassion,the_poorer_merrier
4644,4645,@@21511229,women,sg,"""In its mouthpiece Saamana , the party said , """" In a lot of places in Maharashtra , women are protesting against the sale of liquor . Even after being aware of it , Maharashtra Minister Mahajan 's remark is very unfortunate """" .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",230,0,0,0,0,0,0,0
4972,4973,@@4692780,refugee,jm,"""He makes mention of Maroon groups who escaped from mining in Nicaragua and sought their lot with Amerindians . This racial mixture had far-reaching implications , socially and economically . Cwik writes : """" This new Zambo-Miskito population produced changes in the demographic , social , and political structure of the Amerindian cultures . Some Amerindians did not allow the runaways to settle freely among them . They killed or enslaved some black refugees ... . """" Remarkably , though , as Cwick notes , the descendants of these two Amerindian groups deny their African heritage .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",586,0,0,0,0,0,0,0
4360,4361,@@17371783,women,ke,"Our lady politicians should stop being women and start being leaders . We are an African society , so the way we look at you is directly proportional to the way you present yourself .",0,1,"[0, 0, 0, 0, 0, 0, 0]",183,0,0,0,0,0,0,0
2516,2517,@@10016851,vulnerable,ph,"Especially vulnerable regions include the United States , southern South America , southern Africa , central and southern Europe , and southeast Asia .",0,0,"[0, 0, 0, 0, 0, 0, 0]",151,0,0,0,0,0,0,0
8962,8963,@@22155164,homeless,nz,The Salvation Army had seen an increase in homeless people coming to it for support .,0,0,"[0, 0, 0, 0, 0, 0, 0]",85,0,0,0,0,0,0,0
5393,5394,@@15010448,disabled,ng,""""""" Initially people looked down on any person with disability . The only thing Nigerians knew then was , once you are disabled , you are a beggar .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",149,0,0,0,0,0,0,0
8216,8217,@@18732659,refugee,in,"The attacks , where many terror organisations were involved , were largely attributed to Islamic State and the Taliban . The month began with the attack by Jaish-e-Mohammad in Kashmir . On 2 May , Islamic State militants killed at least 37 Iraqi refugees and wounded 100 others heading to a refugee camp in Syria near the borders with Iraq .",0,0,"[0, 0, 0, 0, 0, 0, 0]",341,0,0,0,0,0,0,0
9407,9408,@@21476279,refugee,sg,"The United Nations reported 31 new allegations of sexual abuse and exploitation in three months Friday , with nearly half of those involving staff or partner organizations of the UN refugee agency .",0,0,"[0, 0, 0, 0, 0, 0, 0]",198,0,0,0,0,0,0,0
10105,10106,@@4638997,in-need,jm,""""""" For so long we are solely dependent on rainfall for this precious commodity . The drought season seems to get longer every year , most of our community tanks are in need of repair , with some communities in need of tanks . In addition , the roads leading to some of our communities are so bad that water trucks refuse to go in those areas , """" the first-time MP told fellow legislators .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",392,0,0,0,0,0,0,0
64,65,@@15172256,homeless,ca,"The homeless shelter provides a secure environment to sleep at night but nothing can be left there during the day , even if the individual is returning that night . The Champion Centre now offers a locked room with shelves where personal items can be stored , said Schnee . Lockers with a lock and key would be preferable .",0,0,"[0, 0, 0, 0, 0, 0, 0]",323,0,0,0,0,0,0,0
5495,5496,@@26282481,immigrant,pk,"After the fatal stabbing of a German man , 35 , allegedly by a Syrian and an Iraqi , thousands of protesters marched in the eastern city of Chemnitz for two straight days , some chasing down people they believed were immigrants .",0,0,"[0, 0, 0, 0, 0, 0, 0]",229,0,0,0,0,0,0,0
5504,5505,@@4668505,hopeless,bd,"The country was plunged into chaos once more in 2007 , when the impasse and the seemingly insurmountable state of hopelessness in politics ended when a sudden , and rather unthinkable , twist of event led to a military-backed civilian administration .",0,0,"[0, 0, 0, 0, 0, 0, 0]",251,0,0,0,0,0,0,0
2741,2742,@@4522303,migrant,jm,"The House passage drew cheers from illegal immigrant students , who have shown support in marches , sit-in protests and hunger strikes .",0,0,"[0, 0, 0, 0, 0, 0, 0]",136,0,0,0,0,0,0,0
3560,3561,@@20148582,migrant,pk,"Trump will try to show that despite the setbacks , his administration has detained more migrants who arrived to the United States illegally .",0,0,"[0, 0, 0, 0, 0, 0, 0]",141,0,0,0,0,0,0,0
8367,8368,@@15315126,disabled,sg,"""As for disabled residents who have difficulties leaving their homes , there are """" ICA home-visit teams """" who will facilitate the process . It 's an existing procedure , added Mr Lee .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",187,0,0,0,0,0,0,0
6222,6223,@@1376989,women,in,"Gout is known to boost the risk of a heart attack in men . But to date , little has been known about the impact of gout on women 's cardiovascular health .",0,0,"[0, 0, 0, 0, 0, 0, 0]",155,0,0,0,0,0,0,0
8250,8251,@@25754401,vulnerable,lk,"Its rate of annual economic growth is slower , and it is highly vulnerable to external shocks . The major economic activity -- the tourism industry , can not grow either because it is faced with the lack of infrastructure and human resource constraints .",0,0,"[0, 0, 0, 0, 0, 0, 0]",254,0,0,0,0,0,0,0
105,106,@@19981947,women,za,"Join the Girl Power Ministry in worship <h> Prophet Bongi Ndimande , president of the Girl Power Ministry ( GPM ) , invites women and girls to the sixth annual conference of GPM that will be held at the Sasol Kinross Club from 25 to 26 August .",0,0,"[0, 0, 0, 0, 0, 0, 0]",244,0,0,0,0,0,0,0
203,204,@@3136730,poor-families,za,And the Guardian has written that most of those Tunisian IS volunteers come from middle class rather than working class or poor families .,0,0,"[0, 0, 0, 0, 0, 0, 0]",138,0,0,0,0,0,0,0
5790,5791,@@14029475,vulnerable,ke,Your immune system rejuvenates itself whilst you sleep . It produces protective substances that fight off foreign organisms like bacteria and viruses . Inadequate sleep over prolonged periods can be harmful to your body 's defence system and weaken your immunity making you more vulnerable to respiratory infections like the common cold .,0,0,"[0, 0, 0, 0, 0, 0, 0]",338,0,0,0,0,0,0,0
10120,10121,@@23385328,immigrant,my,"( File pix ) As seen through night vision goggles , a US Border Patrol agent stands guard over a group of undocumented immigrants on Feb 23 , 2018 in McAllen , Texas . The border agents had captured the group after they crossed illegally from Mexico into the United States . AFP Photo",0,0,"[0, 0, 0, 0, 0, 0, 0]",284,0,0,0,0,0,0,0
2360,2361,@@4703096,immigrant,jm,"NBC and Spanish-language Univision both declined to air the show following the business mogul 's controversial comments on Mexican immigrants , leading to a breakdown in their relationship .",0,0,"[0, 0, 0, 0, 0, 0, 0]",190,0,0,0,0,0,0,0
9533,9534,@@728406,women,us,"The alleged involvement of Storay Mohammed 's mother-in-law in her abuse is not unusual , Mosadiq added , as women often play a role in violence against other women within the family , as do husbands , fathers and brothers .",0,0,"[0, 0, 0, 0, 0, 0, 0]",224,0,0,0,0,0,0,0
1500,1501,@@21865562,in-need,ca,"The United Way 's Melaina Patenaude , who is also a member of the Cowichan Coalition to Address Homelessness and Affordable Housing , said in a letter to council that the coalition 's ultimate goal is to establish safe , affordable and supportive housing for everyone in need in the Cowichan Valley .",0,0,"[0, 0, 0, 0, 0, 0, 0]",300,0,0,0,0,0,0,0
6575,6576,@@4702167,immigrant,bd,"However , as the Washington Post reports , wealthy Gulf Arab nations like Saudi Arabia , Qatar , Kuwait and others have taken in precisely zero Syrian refugees . Although Saudi Arabia claims it has taken in 500,000 Syrians since 2011 , rights groups point out that these people are not allowed to register as migrants . Many of them are also legal immigrants who moved there for work . In comparison , Lebanon has accepted 1.3 million refugees -- more than a quarter of its population .",0,0,"[0, 0, 0, 0, 0, 0, 0]",486,0,0,0,0,0,0,0
4769,4770,@@13858567,immigrant,in,"Donald Trump called for ' extreme vetting ' of immigrants seeking to come to the US , vowing to block those who do n't embrace American values . He also said Hillary Clinton lacks the ' mental and physical stamina ' to take on the Islamic State .",0,0,"[0, 0, 0, 0, 0, 0, 0]",246,0,0,0,0,0,0,0
2038,2039,@@7931579,migrant,lk,Illegal immigrants to be returned to their place of origin or wherever they came from . They have no place in Sri Lanka .,0,0,"[0, 0, 0, 0, 0, 0, 0]",121,0,0,0,0,0,0,0
6951,6952,@@20517200,hopeless,ph,"But the situation is not hopeless . We need to pull our resources together -- government , the private sector and citizens -- to make sure that our communities are ready to respond to natural and even manmade hazards .",0,0,"[0, 0, 0, 0, 0, 0, 0]",218,0,0,0,0,0,0,0
3941,3942,@@18581621,poor-families,sg,"Both came from poor families and had little to no education . For the next five years , each would donate half her salary to the school so that street children could be educated for free .",0,0,"[0, 0, 0, 0, 0, 0, 0]",188,0,0,0,0,0,0,0
4604,4605,@@19071083,hopeless,ie,"Wide Eyed and Ignorant is a pop album ; taking into account the fact that A House are advocates of the distictively off-kilter , shambolic , hopelessly romantic school of pop founded by The Go Betweens way back when <h> Crooked Rain Crooked Rain <h> MARTIN STEPHENSON <h> The Acoustic Sessions <h> ON THE BRIGHT SIDE OF THE ROAD",0,0,"[0, 0, 0, 0, 0, 0, 0]",328,0,0,0,0,0,0,0
3532,3533,@@21887586,poor-families,ph,"LONDON -- In a cramped apartment in an industrial zone in south London , Sandra Rumkiene recounts her struggles to bring up a baby as one of a growing number of poor families forced to live in temporary housing .",0,0,"[0, 0, 0, 0, 0, 0, 0]",212,0,0,0,0,0,0,0
4530,4531,@@1829913,disabled,gh,"This is equivalent to about 28 per cent of the total active population ( 15-64 ) of Ghana . The proportion of Ghanaians without employment even increases to 47.2 per cent if we consider only paid employment . This translates into about 6.7 million of active Ghanaians who are not in any paid employment . The worst affected groups of the Ghanaian job crisis include women , young people , the disabled and the elderly .",0,0,"[0, 0, 0, 0, 0, 0, 0]",419,0,0,0,0,0,0,0
7061,7062,@@23483045,homeless,lk,"To own and live in your own house is the dream of most Sri Lankans . Sadly for over 2.5 million families it will only be just that , a dream . According to the housing needs assessment and data survey conducted by the Ministry of Housing and Construction , over 2.5 million families either live in temporary housing , on rent , in partially constructed housing , in cadjan roofed houses or are homeless and landless .",0,0,"[0, 0, 0, 0, 0, 0, 0]",417,0,0,0,0,0,0,0
9350,9351,@@8281554,hopeless,my,We seem to have lost our way . And a grim sense of helplessness and hopelessness has cast a hazy gloom across the nation . Our beloved nation is in distress . We all need to take ownership to reclaim the nation and rebuild a nation for our children and the generations to come .,0,0,"[0, 0, 0, 0, 0, 0, 0]",278,0,0,0,0,0,0,0
4983,4984,@@23095638,migrant,ie,The Democrat speaker of the House of Representatives used much of the speech -- which lasted more than eight hours -- to read personal letters from the young immigrants whose temporary protection from deportation is set to expire next month .,0,0,"[0, 0, 0, 0, 0, 0, 0]",242,0,0,0,0,0,0,0
9476,9477,@@20848340,refugee,lk,The threat of Buddhist monk led mobs protesting against the Rohingya refugees has led to security being tightened in Boosa.,0,0,"[0, 0, 0, 0, 0, 0, 0]",123,0,0,0,0,0,0,0
1200,1201,@@2872763,migrant,gb,"The obscenity of this photograph lies in the willed indifference of the golfers . They play as if they could not see the desperate danglers so close to their pampered game . They are clad in expensive , well-laundered white clothes and equipped with caddies of top-notch gear . The creases and cleanness of their apparel are obvious even at a distance and contrast glaringly with the shabby garb of the migrants . The players shine in the African sun , their unwilling audience wears clothes that grimly repel it .",0,1,"[0, 0, 0, 0, 0, 0, 0]",514,0,0,0,0,0,0,0
