,par_id,art_id,keyword,country,text,label,orig_label,label_class,len_text,unbalanced_power,shallow_solution,presupposition,authority_voice,metaphor,compassion,the_poorer_merrier
1165,1166,@@1914265,hopeless,ng,"They discounted and abnegate every conceivable poll which shew jonathan fall behind the election , preaching that Nigerians wanted persistence , non the change the foe advocated . The people of Nigeria were portrayed american samoa in some manner loving their impoverishment and insecurity , their wickedness and helplessness , hopelessness and joblessness .",1,3,[0 0 1 0 0 1 0],327,0,0,1,0,0,1,0
8818,8819,@@8411190,refugee,hk,"Who damn for this issue ? ? The system of rules itself oregon people ? mustiness make up the citizenry 's fault for being refugee or being poor , rather have being indiana the right commonwealth .",1,4,[0 0 0 0 0 1 0],163,0,0,0,0,0,1,0
3395,3396,@@25875085,in-need,nz,And the belief in a partake in sense of societal justice -- a desire to consecrate a helping turn over to those inwards need .,1,3,[1 0 0 0 1 0 0],104,1,0,0,0,1,0,0
7911,7912,@@4925131,hopeless,lk,permit us keep up indium the virgin 's footsteps and bring hope to the hopeless,1,4,[1 0 0 0 0 1 0],65,1,0,0,0,0,1,0
6040,6041,@@8979827,poor-families,za,A : They are consume inner-city thomas kid of poor phratry and learn them valuate through with golf game . Persistence . honestness . Hard work . Sportsmanship . How you slew with life .,1,3,[1 0 0 1 0 0 0],169,1,0,0,1,0,0,0
6086,6087,@@8036666,in-need,gh,"number from a home that faced financial hardship , Father campbell live always extinct to carry out projects which aid bring smile to the fount of people who represent in need .",1,4,[1 0 0 0 1 0 0],167,1,0,0,0,1,0,0
930,931,@@3459975,migrant,in,"KOLKATA : he has never been associate in nursing police officer world health organization sabbatum back and allowed things to remain as they were . When in charge of correctional abode inch West bengal , helium gave upper side priority to human rights and reclaim and rehabilitation of yard bird . ulterior , when indiana tutelage of the Border Security Force ( BSF ) atomic number 49 India 's easterly theatre of operations , bachelor of divinity Sharma not only helped ameliorate ties with Bangladesh 's bound guarding power Border precaution Bangladesh ( BGB ) simply won the hearts of people in the neighbour country away ensuring instruction for an illegal immigrant 's nestling and finally ship her rearwards home .",1,4,[1 0 0 0 0 0 0],580,1,0,0,0,0,0,0
4979,4980,@@21630462,disabled,ph,Andrew james garfield and Claire Foy inch an invigorate biographic drama or so ampere humans who devotes his entire life helping patient and invalid,1,2,[1 0 0 0 0 0 0],135,1,0,0,0,0,0,0
638,639,@@4633061,hopeless,my,""""""" For such patients , their future is depopulate . They feel hopeless and worthless about their life story , as there represent no more point in animation if it 's to brook indiana ail and miserableness and that exist wherefore felo de se is the proficient option for them , """" aforementioned doctor Mohd Jamil .""",1,4,[0 0 1 1 0 1 0],253,0,0,1,1,0,1,0
6946,6947,@@18488672,in-need,gh,""""""" Whenever potential , we try to role manner of speaking flights of new aircraft to our client to send aesculapian operating theater humanist donations to land operating theater region hoosier state demand , """" Mr Fabrice bromine ? gi , President Airbus Commercial aircraft say .""",1,2,[1 1 0 0 0 0 0],234,1,1,0,0,0,0,0
3381,3382,@@21825014,poor-families,hk,"""This picayune girl with her hale life history hoosier state figurehead of her can non go to civilize , can not record , can non write . At age seven spot , she live guilty , of being one of the world 's sixty meg refugee indium the twelvemonth 2017 ! The government activity claim information technology has implemented """" 15 years free people breeding """" but the realism does non match the words . For pre-school children , where governance insurance policy ingest produce a completely privatize sphere , normal bung follow HK$2,800 per month -- wholly out of gain for poor families .""",1,4,[0 0 1 0 1 1 0],501,0,0,1,0,1,1,0
1165,1166,@@1914265,hopeless,ng,"They discounted and traverse every conceivable crown which showed Jonathan mislay the election , preaching that Nigerians wanted persistence , non the interchange the opponent advocated . The mass of federal republic of nigeria exist depicted as someway loving their poverty and insecurity , their darkness and impuissance , hopelessness and joblessness .",1,3,[0 0 1 0 0 1 0],327,0,0,1,0,0,1,0
10310,10311,@@2390894,homeless,us,"""Poverty . 47 million mass swear on food stamps . Thirty-eight one thousand thousand family have naught saved for retreat . or so 1.2 million nipper are homeless . associate in nursing estimated 58,000 veterans go along the streets to each one night . These facts make up adenine national take down . usa 's massive , grinding poorness cost eating forth atomic number 85 our military strength . What sort of a """" major power """" allows adenine million minor to fend for themselves along the street ?""",1,4,[0 0 0 0 1 1 0],437,0,0,0,0,1,1,0
935,936,@@20906072,in-need,ie,Laois charities called on to sign up for Community Chill nutrient campaign <h> facilitate those atomic number 49 need get to a greater extent intellectual nourishment contribution,1,2,[1 0 0 0 0 0 0],117,1,0,0,0,0,0,0
8796,8797,@@21195400,in-need,ng,"School for the screen , deaf and Dumb , Isulo , Anambra tell , which promenade vitamin a come of beautiful structures , is unity of the cultivate battle with want of adeptness to meet the exceptional educational needs of the children . According to Felix Nwaochi , President-General of Isulo community , the school be severely indium need of piss furnish vitamin a many of the blind educatee have to bring in water from type a stream to survive inwards the school day .",1,3,[0 0 0 0 0 1 0],429,0,0,0,0,0,1,0
5279,5280,@@10243043,homeless,ng,"The one mammy of one , verbalize about several issues including the African Women visualize , her new record album and her mission to help homeless kids indium nigeria and how she uses her euphony program to impact know and be amp voice to various Nigerians . She as well spoke just about her onward coming record album and what her fan should expect from information technology .",1,3,[1 0 0 0 0 0 0],328,1,0,0,0,0,0,0
1272,1273,@@1339879,hopeless,in,"The advent fury of angry America is as palpable angstrom information technology is soundless . What bequeath that petite component part of a lilliputian parting of the earth 's population practice when the verbalise hopelessness of the situation slipstream over them and the tides of history curl or so and contain them , inexorably , into the preceding ?",1,3,[0 0 0 0 1 1 0],279,0,0,0,0,1,1,0
3579,3580,@@20029119,disabled,au,"""The 19th century figure of misfortune is adjure from the smokey grim of industrial Leicester deoxyadenosine monophosphate ampere offspring male child world health organization 's boozy father plead with him to be in the earthly concern merely not of information technology -- to tow the line and seem the same every bit everyone else . Our elephant Man does n't digest the development and disfiguration of his historic forerunner , but Daniel Monks make up physically invalid , bring therefore much more than dignity to the fib . atomic number 2 journeying from beneath the comfort of his engender 's extension , to the unfriendly street , to the monster exhibit , until regular the tout spurn him because atomic number 2 """" makes an art form out of loneliness """" .""",1,4,[0 0 0 0 1 1 1],610,0,0,0,0,1,1,1
6730,6731,@@20076322,homeless,ng,"""With axerophthol mission to """" strive every mean solar day to make group a safe harbor where homeless adult female and children see constancy and memory access to the canonic postulate of life """" , the Elfreeda Foundation set in motion information technology open shelter along the eleventh of August 2017 . inwards attendance make up very important person such as : the married woman of the vice president of Nigeria , Her Excellency Dolapo Osinbajo ; the regulator of international maritime organization State , His excellency Owelle Anayo Rochas Okorocha ( OON ) ; wife of the regulator of Imo State , Nneoma Nkechi Rochas Okorocha ; wife of the regulator of Enugu tell , Monica Ugwuanyi ; the chief of stave of the international maritime organization State administration , honest Uche Nwosu ; publishing company of Genevieve magazine , Betty Irabor amongst others .""",1,4,[1 0 0 0 0 0 0],693,1,0,0,0,0,0,0
9672,9673,@@7493354,in-need,sg,""""""" At onyx , we handle not just for the wellbeing of the node world health organization appease with u.s.a. , simply as well the community that we live and body of work inch . As part of our core value ' RICE ' -- which stands for Responsible , animate , compassionate and enthusiastic -- our team extremity equal inspired to make a difference and add to a rewarding environment through with volunteerism , """" said Mr. Simon Dell , frailty President &amp; Area world wide Manager , North Asia , onyx cordial reception Group . """" We are majestic to be type a trusted mate of St. James ' colony and experience the recognition . We will continue to respect and address the social needs of our local community , and bring a wagerer support prize to those inch motive . """"""",1,4,[1 0 0 0 0 0 0],704,1,0,0,0,0,0,0
7789,7790,@@1872744,in-need,gh,"""As a child , I own always been told to feed to those who embody in need . I have been raised upward to believe that if iodine doh n't give to the needy , ane will find out my fashion to inferno . due to these teach that receive make up soak in pine tree state , I sustain been generally been benevolent to the needy . After all it is said indium the holy Scriptures that """" there exist boon in giving than receiving """" . develop upwardly , I have got however undeceived my mind of this whimsy . I am just tired of go steady a comrade face beg on the street for former armed forces too long , I exist tired of reach money to a pauperise world health organization asks me for money today and yet dishonourably ask maine for facilitate again when helium or she come across pine tree state along the next solar day .""",1,4,[1 0 0 0 0 1 0],670,1,0,0,0,0,1,0
